model_id,partition_id,sample,points,conditioning_lambda,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,num_base_residual_streams,num_native_r5_streams,base_bits,enhancement_bits,full_bits,base_bpp,enhancement_bpp,full_bpp,base_y_mse,base_u_mse,base_v_mse,base_y_psnr,base_u_psnr,base_v_psnr,base_yuv_psnr_611,full_y_mse,full_u_mse,full_v_mse,full_y_psnr,full_u_psnr,full_v_psnr,full_yuv_psnr_611,hard_full_max_abs_difference,seconds
RWT453,4,RWT453/masaryk_vsetin_P4.h5,62586,32768,1288,296,1760,6856,31144,4,0,41344,131576,172920,0.660595021250759,2.1023232032722974,2.762918224523056,0.00152028,5.53417e-05,2.55267e-05,28.1808,42.5695,45.93,32.1980375,7.97602e-05,4.59673e-05,2.12479e-05,40.9821,43.3755,46.7268,41.999362500000004,0.0,5.63201841711998
RWT453,5,RWT453/masaryk_vsetin_P5.h5,62587,32768,1248,360,1232,6008,22072,4,0,30920,93504,124424,0.49403230702861617,1.4939843737517375,1.9880166807803537,0.000864234,2.79248e-05,1.2838e-05,30.6337,45.5401,48.915,34.7821625,7.16197e-05,2.21926e-05,1.09153e-05,41.4497,46.5379,49.6196,43.106962499999995,0.0,5.636137247085571
RWT453,6,RWT453/masaryk_vsetin_P6.h5,62586,32768,768,16,208,776,1816,4,0,3584,7088,10672,0.05726520308056115,0.1132521650209312,0.17051736810149234,6.15083e-05,5.49619e-06,3.30958e-06,42.1107,52.5994,54.8023,45.0082375,3.65545e-05,5.16788e-06,3.40338e-06,44.3706,52.8669,54.6809,46.721425,0.0,5.453940160572529
RWT453,7,RWT453/masaryk_vsetin_P7.h5,62587,32768,1040,104,448,1224,3304,4,0,6120,9896,16016,0.09778388483231341,0.15811590266349243,0.25589978749580583,8.4798e-05,7.20184e-06,4.2967e-06,40.7161,51.4256,53.6687,43.6738625,3.97003e-05,6.50873e-06,4.17548e-06,44.0121,51.865,53.7929,46.2163125,0.0,5.472625158727169
RWT453,8,RWT453/masaryk_vsetin_P8.h5,62586,32768,1216,296,1480,5736,21344,4,0,30072,80920,110992,0.48049084459783337,1.2929409133032947,1.773431757901128,0.000604464,3.11716e-05,1.48272e-05,32.1863,45.0624,48.2894,35.8087,7.70662e-05,2.62937e-05,1.32375e-05,41.1314,45.8015,48.782,42.6714875,0.0,5.630529552698135
RWT453,9,RWT453/masaryk_vsetin_P9.h5,62587,32768,1320,416,1472,7168,29616,4,0,39992,119288,159280,0.6389825363094572,1.9059549107642162,2.5449374470736736,0.00141825,4.3315e-05,1.86773e-05,28.4825,43.6336,47.2869,32.726937500000005,7.80374e-05,3.57183e-05,1.56601e-05,41.077,44.4711,48.052,42.3731375,0.0,5.6174639239907265
RWT463,0,RWT463/pruchod_art_den_P0.h5,96955,32768,1624,664,3032,12520,50832,4,0,68672,234272,302944,0.7082873498014542,2.4162962198958278,3.124583569697282,0.00283969,5.75915e-05,7.27344e-05,25.4673,42.3964,41.3826,29.572850000000003,8.3178e-05,4.17171e-05,4.73724e-05,40.7999,43.7969,43.2447,41.480125,0.0,8.702050425112247
RWT463,1,RWT463/pruchod_art_den_P1.h5,96956,32768,1568,624,3064,12800,51128,4,0,69184,234304,303488,0.7135607904616527,2.4166013449399726,3.1301621354016254,0.00254663,4.9863e-05,0.000133326,25.9403,43.0222,38.7508,29.676849999999998,8.33672e-05,3.44106e-05,7.30691e-05,40.79,44.6331,41.3627,41.341975000000005,0.0,8.927822068333626
RWT463,10,RWT463/pruchod_art_den_P10.h5,96955,32768,1368,1024,3904,16392,54488,4,0,77176,229584,306760,0.7959981434686194,2.3679438914960547,3.1639420349646743,0.00304386,0.00013057,5.80917e-05,25.1658,38.8416,42.3589,29.0244125,8.01965e-05,6.85947e-05,4.02658e-05,40.9584,41.6371,43.9506,41.4172625,0.0,8.839697927236557
RWT463,11,RWT463/pruchod_art_den_P11.h5,96956,32768,1624,744,3472,13960,52648,4,0,72448,243016,315464,0.7472255456083172,2.506456536985849,3.2536820825941666,0.00324875,8.09222e-05,9.77823e-05,24.8828,40.9193,40.0974,28.789187499999997,8.32223e-05,5.11456e-05,5.90339e-05,40.7976,42.9119,42.289,41.2483125,0.0,8.833485417068005
RWT463,12,RWT463/pruchod_art_den_P12.h5,96955,32768,1504,576,2192,11456,34616,4,0,50344,134632,184976,0.51925119900985,1.3886029601361456,1.9078541591459957,0.00108306,7.10731e-05,6.4245e-05,29.6535,41.4829,41.9216,32.6656875,8.26065e-05,3.46637e-05,3.83221e-05,40.8299,44.6012,44.1655,41.7182625,0.0,8.24585523456335
RWT463,13,RWT463/pruchod_art_den_P13.h5,96956,32768,2080,984,3400,11736,36688,4,0,54888,160160,215048,0.5661124633854532,1.6518833285201535,2.2179957919056066,0.00126651,5.32487e-05,8.98674e-05,28.9739,42.7369,40.464,32.1305375,8.3575e-05,3.47281e-05,5.95295e-05,40.7792,44.5932,42.2527,41.440137500000006,0.0,8.421542823314667
RWT463,14,RWT463/pruchod_art_den_P14.h5,96955,32768,1960,848,2568,9240,32664,4,0,47280,142192,189472,0.48764890928781396,1.466577278118715,1.9542261874065288,0.00101208,6.46835e-05,3.66104e-05,29.9479,41.8921,44.364,33.2429375,8.19363e-05,3.39231e-05,2.59239e-05,40.8652,44.695,45.863,41.968650000000004,0.0,8.028074860572815
RWT463,15,RWT463/pruchod_art_den_P15.h5,96956,32768,2136,920,3760,12376,42008,4,0,61200,170864,232064,0.6312141589999587,1.7622839226040679,2.3934980816040268,0.00122563,7.91034e-05,0.00012472,29.1164,41.018,39.0406,31.844625,8.58542e-05,4.24154e-05,7.44095e-05,40.6624,43.7248,41.2837,41.122862500000004,0.0,8.847850136458874
RWT463,2,RWT463/pruchod_art_den_P2.h5,96955,32768,1640,752,3624,14528,56056,4,0,76600,248024,324624,0.7900572430508999,2.5581352173688825,3.3481924604197824,0.00295874,8.52951e-05,8.79801e-05,25.2889,40.6908,40.5562,29.12255,8.34813e-05,4.93808e-05,6.02063e-05,40.7841,43.0644,42.2036,41.246575,0.0,9.14916417002678
RWT463,3,RWT463/pruchod_art_den_P3.h5,96956,32768,1456,816,2992,14568,53856,4,0,73688,239144,312832,0.7600148520978588,2.4665208960765708,3.2265357481744297,0.00304769,7.35701e-05,5.25512e-05,25.1603,41.333,42.7942,29.386124999999996,8.28715e-05,4.21061e-05,3.78809e-05,40.8159,43.7565,44.2158,41.6084625,0.0,8.449874445796013
RWT463,4,RWT463/pruchod_art_den_P4.h5,96955,32768,1560,776,3408,13448,48232,4,0,67424,204928,272352,0.6954153988963953,2.1136403486153372,2.8090557475117324,0.00309081,0.000284303,9.83229e-05,25.0993,35.4622,40.0735,28.2664375,8.67553e-05,0.000133464,6.56626e-05,40.617,38.7464,41.8268,40.5344,0.0,8.461511224508286
RWT463,5,RWT463/pruchod_art_den_P5.h5,96956,32768,1672,592,2304,10000,32192,4,0,46760,137152,183912,0.482280622137877,1.4145798093980775,1.8968604315359545,0.000817743,2.76166e-05,4.41638e-05,30.8738,45.5883,43.5493,34.29755,8.41778e-05,1.84954e-05,2.78158e-05,40.748,47.3294,45.5571,42.1718125,0.0,8.087787665426731
RWT463,6,RWT463/pruchod_art_den_P6.h5,96955,32768,1872,896,4200,14632,50400,4,0,72000,193544,265544,0.742612552214945,1.996225052859574,2.738837605074519,0.0016852,0.000133595,0.000117225,27.7335,38.7421,39.3098,30.5566125,8.31234e-05,6.00163e-05,6.92623e-05,40.8028,42.2173,41.595,41.0786375,0.0,8.876032568514347
RWT463,7,RWT463/pruchod_art_den_P7.h5,96956,32768,1736,896,3328,12064,38600,4,0,56624,156272,212896,0.5840174924708115,1.6117826643013327,2.195800156772144,0.00108072,3.62991e-05,3.96792e-05,29.6629,44.401,44.0144,33.2991,8.45728e-05,2.27702e-05,2.80604e-05,40.7277,46.4263,45.5191,42.03895,0.0,7.993414826691151
RWT463,8,RWT463/pruchod_art_den_P8.h5,96955,32768,1568,704,2776,13712,53528,4,0,72288,236608,308896,0.7455830024238048,2.440389871589913,3.185972874013718,0.00265192,6.37345e-05,0.000134097,25.7644,41.9563,38.7258,29.4085625,8.22018e-05,4.03752e-05,7.75223e-05,40.8512,43.9389,41.1057,41.268975,0.0,8.801534734666348
RWT463,9,RWT463/pruchod_art_den_P9.h5,96956,32768,1648,680,3016,13768,57144,4,0,76256,271688,347944,0.7865010932794257,2.8021783076859608,3.588679400965386,0.00397789,6.96666e-05,0.000122215,24.0035,41.5698,39.1288,28.08995,8.32719e-05,4.99726e-05,6.95621e-05,40.795,43.0127,41.5763,41.169875000000005,0.0,8.760086342692375
RWT499,0,RWT499/mesh_P0.h5,99770,32768,2336,1096,3080,7696,20648,4,0,34856,64624,99480,0.34936353613310617,0.6477297784905283,0.9970933146236344,0.000557206,1.59065e-05,1.15351e-05,32.5398,47.9843,49.3798,36.5753625,4.66996e-05,1.29155e-05,9.02979e-06,43.3069,48.8889,50.4432,44.8966875,0.0,9.025624834001064
RWT499,1,RWT499/mesh_P1.h5,99770,32768,2464,1016,2928,8280,21240,4,0,35928,66400,102328,0.36010824897263705,0.6655307206575123,1.0256389696301493,0.000579791,1.59607e-05,8.30678e-06,32.3673,47.9695,50.8057,36.622375,5.60226e-05,1.32437e-05,8.22982e-06,42.5164,48.7799,50.8461,44.34054999999999,0.0,8.843515910208225
RWT499,10,RWT499/mesh_P10.h5,99770,32768,2176,1080,3352,8808,23552,4,0,38968,71960,110928,0.39057833015936655,0.721258895459557,1.1118372256189235,0.000873228,1.63505e-05,8.73593e-06,30.5887,47.8647,50.5869,35.247975,4.52526e-05,1.25827e-05,7.72702e-06,43.4436,49.0023,51.1199,45.097975000000005,0.0,8.583204671740532
RWT499,11,RWT499/mesh_P11.h5,99771,32768,2112,1296,3384,9464,23176,4,0,39432,66984,106416,0.3952250653997655,0.6713774543705084,1.066602519770274,0.000784315,1.41936e-05,6.36401e-06,31.0551,48.4791,51.9627,35.84655,3.86637e-05,1.23404e-05,5.93617e-06,44.127,49.0867,52.2649,45.7642,0.0,8.401343613862991
RWT499,12,RWT499/mesh_P12.h5,99770,32768,2080,856,3488,9832,25416,4,0,41672,73416,115088,0.41768066553072064,0.7358524606595169,1.1535331261902375,0.00046958,1.23819e-05,5.98056e-06,33.2829,49.0721,52.2326,37.6252625,5.78788e-05,1.14316e-05,6.1031e-06,42.3748,49.4189,52.1445,44.476525,0.0,8.746925339102745
RWT499,13,RWT499/mesh_P13.h5,99771,32768,2256,1000,3032,8848,22520,4,0,37656,68016,105672,0.3774243016507803,0.6817211414138377,1.0591454430646179,0.00058369,1.59152e-05,7.26555e-06,32.3382,47.9819,51.3873,36.6748,4.81623e-05,1.2711e-05,6.3943e-06,43.1729,48.9582,51.9421,44.992212499999994,0.0,8.958263665437698
RWT499,14,RWT499/mesh_P14.h5,99770,32768,2104,1176,2872,11584,26800,4,0,44536,78424,122960,0.44638668938558684,0.7860479101934449,1.2324345995790318,0.000575518,9.05335e-06,5.28029e-06,32.3994,50.4319,52.7734,37.2002125,4.58087e-05,8.26983e-06,5.06285e-06,43.3905,50.825,52.9561,45.5155125,0.0,8.324995428323746
RWT499,15,RWT499/mesh_P15.h5,99771,32768,2224,1160,4048,14624,40208,4,0,62264,114512,176776,0.6240691182808632,1.1477483437070892,1.7718174619879523,0.00103717,1.4824e-05,8.66676e-06,29.8415,48.2903,50.6214,34.745087500000004,5.73419e-05,1.20863e-05,7.59687e-06,42.4153,49.1771,51.1937,44.357825,0.0,8.35876078903675
RWT499,2,RWT499/mesh_P2.h5,99770,32768,2408,1232,3968,11160,29928,4,0,48696,88144,136840,0.48808258995690085,0.8834719855668036,1.3715545755237044,0.00145761,2.21032e-05,9.61126e-06,28.3636,46.5554,50.1722,33.36365,4.94931e-05,1.69999e-05,8.66177e-06,43.0545,47.6955,50.6239,44.580799999999996,0.0,8.416335985064507
RWT499,3,RWT499/mesh_P3.h5,99771,32768,2312,1272,3472,9712,25120,4,0,41888,69080,110968,0.4198414368904792,0.6923855629391306,1.1122269998296097,0.000958317,1.33529e-05,7.83812e-06,30.1849,48.7442,51.0579,35.1139375,4.42609e-05,1.18829e-05,7.35241e-06,43.5398,49.2508,51.3357,45.228162499999996,0.0,8.398832350969315
RWT499,4,RWT499/mesh_P4.h5,99770,32768,1920,880,2360,5904,16616,4,0,27680,61800,89480,0.27743810764758947,0.61942467675654,0.8968627844041295,0.000437483,1.12592e-05,9.43536e-06,33.5904,49.4849,50.2524,37.659962500000006,5.50709e-05,9.52063e-06,9.01427e-06,42.5908,50.2133,50.4507,44.5261,0.0,8.738340839743614
RWT499,5,RWT499/mesh_P5.h5,99770,32768,1960,848,2656,6728,17928,4,0,30120,68176,98296,0.30189435702114864,0.6833316628244963,0.985226019845645,0.000479923,2.72315e-05,1.90217e-05,33.1883,45.6493,47.2075,36.498324999999994,5.23538e-05,1.75791e-05,1.32272e-05,42.8105,47.55,48.7853,44.1497875,0.0,8.73851665109396
RWT499,6,RWT499/mesh_P6.h5,99770,32768,2104,1136,3520,11296,29136,4,0,47192,86392,133584,0.47300791821188737,0.8659115966723464,1.3389195148842337,0.00149959,3.39928e-05,1.95887e-05,28.2403,44.6861,47.0799,32.650975,3.99785e-05,1.85559e-05,1.31928e-05,43.9817,47.3152,48.7966,45.00025,0.0,8.449540361762047
RWT499,7,RWT499/mesh_P7.h5,99771,32768,2208,1040,3464,10152,27224,4,0,44088,79808,123896,0.44189193252548337,0.7999117980174599,1.2418037305429432,0.00149853,2.13531e-05,1.18727e-05,28.2433,46.7054,49.2545,33.1774625,4.34687e-05,1.63272e-05,9.95431e-06,43.6182,47.8709,50.0199,44.95,0.0,8.438668824732304
RWT499,8,RWT499/mesh_P8.h5,99770,32768,2128,1088,3312,8800,22408,4,0,37736,71160,108896,0.37822992883632356,0.7132404530419966,1.0914703818783202,0.0010367,1.64072e-05,1.33098e-05,29.8434,47.8496,48.7583,34.4585375,5.60415e-05,1.35594e-05,1.06356e-05,42.5149,48.6776,49.7324,44.187425,0.0,8.67873851954937
RWT499,9,RWT499/mesh_P9.h5,99770,32768,2352,1304,3776,9208,23904,4,0,40544,79136,119680,0.4063746617219605,0.7931843239450737,1.1995589856670341,0.000811797,3.60643e-05,2.31329e-05,30.9055,44.4292,46.3577,34.5274875,5.59174e-05,1.87298e-05,1.42163e-05,42.5245,47.2747,48.4721,43.86172500000001,0.0,8.446947045624256
RWT529,0,RWT529/kleste_P0.h5,82926,32768,960,776,2808,9416,30432,4,0,44392,116888,161280,0.5353206473241203,1.409545860164484,1.9448665074886042,0.000687102,2.99727e-05,2.23026e-05,31.6298,45.2327,46.5164,35.1909875,8.19042e-05,2.33963e-05,1.8124e-05,40.8669,46.3085,47.4175,42.365925000000004,0.0,6.926361419260502
RWT529,1,RWT529/kleste_P1.h5,82927,32768,1208,856,3048,10864,35592,4,0,51568,145336,196904,0.6218481314891411,1.7525775682226536,2.3744256997117947,0.00106279,3.77745e-05,2.50077e-05,29.7355,44.228,46.0193,33.5825375,8.03221e-05,2.96942e-05,2.10195e-05,40.9516,45.2733,46.7738,42.219587499999996,0.0,7.344257541000843
RWT529,2,RWT529/kleste_P2.h5,82927,32768,1552,432,1776,6400,18008,4,0,28168,52840,81008,0.33967224185126677,0.637186923438687,0.9768591652899539,0.000203443,5.19859e-05,3.70166e-05,36.9156,42.8411,44.316,38.581337500000004,6.63909e-05,3.00008e-05,2.3598e-05,41.7789,45.2287,46.2712,42.771662500000005,0.0,11.160655230283737
RWT529,3,RWT529/kleste_P3.h5,82927,32768,1416,416,2296,7096,22656,4,0,33880,68984,102864,0.40855210003979403,0.8318641696914153,1.2404162697312093,0.00024733,6.13347e-05,4.52347e-05,36.0672,42.1229,43.4453,37.746425,7.3473e-05,3.48843e-05,2.76099e-05,41.3387,44.5737,45.5894,42.274412500000004,0.0,13.792430303990841
RWT529,4,RWT529/kleste_P4.h5,82927,32768,1336,288,1480,4392,13936,4,0,21432,37448,58880,0.2584441737914069,0.4515778938102186,0.7100220676016256,0.000140901,3.38692e-05,2.61536e-05,38.5109,44.702,45.8247,40.1990125,6.06754e-05,2.16445e-05,1.71643e-05,42.1699,46.6465,47.6537,43.41495,0.0,6.817374221980572
RWT529,5,RWT529/kleste_P5.h5,82927,32768,1288,408,1616,6352,18976,4,0,28640,53424,82064,0.3453639948388342,0.6442292618809314,0.9895932567197656,0.000189846,4.84387e-05,3.67706e-05,37.216,43.1481,44.345,38.848637499999995,6.25281e-05,2.9117e-05,2.31723e-05,42.0392,45.3585,46.3503,42.993,0.0,6.89227557182312
RWT529,6,RWT529/kleste_P6.h5,82927,32768,1160,296,1392,5016,16504,4,0,24368,43144,67512,0.29384880678186837,0.5202648112195063,0.8141136180013747,0.00015379,4.01319e-05,3.29934e-05,38.1307,43.9651,44.8157,39.695625,6.59153e-05,2.61778e-05,2.21324e-05,41.8101,45.8207,46.5497,42.903875,0.0,6.938099354505539
RWT529,7,RWT529/kleste_P7.h5,82927,32768,1072,304,2144,7200,22880,4,0,33600,62496,96096,0.4051756364031015,0.7536266837097688,1.1588023201128703,0.000200223,5.98091e-05,4.61142e-05,36.9849,42.2323,43.3617,38.437925,6.88038e-05,3.5307e-05,2.82587e-05,41.6239,44.5214,45.4885,42.4691625,0.0,6.8939428105950356
RWT535,0,RWT535/dung_ballus-print_ready-mm_P0.h5,52061,32768,1624,640,2904,12032,42792,4,0,59992,130152,190144,1.1523405236165267,2.499990395881754,3.6523309194982807,0.00242919,4.64156e-05,2.29039e-05,26.1454,43.3334,46.4009,30.825837500000002,8.48029e-05,2.86436e-05,1.79027e-05,40.7159,45.4297,47.4708,42.1494875,0.0,4.5877973809838295
RWT535,1,RWT535/dung_ballus-print_ready-mm_P1.h5,52061,32768,1496,656,2824,11672,42376,4,0,59024,127312,186336,1.133746950692457,2.4454390042450203,3.5791859549374774,0.00226241,4.28073e-05,2.16721e-05,26.4543,43.6848,46.641,31.131449999999997,8.40317e-05,2.7984e-05,1.76653e-05,40.7556,45.5309,47.5288,42.1991625,0.0,4.541062615811825
RWT535,10,RWT535/dung_ballus-print_ready-mm_P10.h5,52061,32768,1400,744,3160,12592,43712,4,0,61608,131320,192928,1.183381033787288,2.5224256161041856,3.7058066498914735,0.0022538,5.99567e-05,3.1652e-05,26.4708,42.2216,44.996,30.755300000000002,8.40479e-05,3.09269e-05,2.39291e-05,40.7547,45.0966,46.2107,41.9794375,0.0,4.483037658035755
RWT535,11,RWT535/dung_ballus-print_ready-mm_P11.h5,52061,32768,1424,768,3152,12080,42872,4,0,60296,127832,188128,1.1581798275100363,2.4554272872207603,3.6136071147307964,0.00208315,5.3833e-05,3.19986e-05,26.8128,42.6895,44.9487,31.064375000000002,8.50559e-05,2.92982e-05,2.38807e-05,40.703,45.3316,46.2195,41.9711375,0.0,4.533974841237068
RWT535,12,RWT535/dung_ballus-print_ready-mm_P12.h5,52061,32768,1232,560,2600,11192,41864,4,0,57448,133904,191352,1.103474769981368,2.5720596991990163,3.6755344691803846,0.00257576,4.6526e-05,2.47605e-05,25.8909,43.323,46.0624,30.59135,8.59754e-05,2.89499e-05,2.0144e-05,40.6563,45.3835,46.9585,42.034975,0.0,4.518483072519302
RWT535,13,RWT535/dung_ballus-print_ready-mm_P13.h5,52061,32768,1216,640,2912,11432,39504,4,0,55704,118576,174280,1.0699756055396554,2.2776358502525884,3.3476114557922436,0.00179232,4.16469e-05,2.49544e-05,27.4658,43.8042,46.0285,31.828437500000003,8.43031e-05,2.68022e-05,1.96526e-05,40.7416,45.7183,47.0658,42.1542125,0.0,4.471000514924526
RWT535,14,RWT535/dung_ballus-print_ready-mm_P14.h5,52061,32768,1232,640,2688,10696,35496,4,0,50752,102416,153168,0.9748564184322237,1.967230748544976,2.9420871669772,0.00107591,4.24886e-05,2.95911e-05,29.6823,43.7173,45.2884,33.387437500000004,8.63737e-05,2.70909e-05,2.33258e-05,40.6362,45.6718,46.3216,41.976325,0.0,4.376590251922607
RWT535,15,RWT535/dung_ballus-print_ready-mm_P15.h5,52062,32768,1232,688,2832,10416,35688,4,0,50856,105480,156336,0.9768353117436902,2.0260458683876914,3.0028811801313817,0.0011826,4.41888e-05,3.1648e-05,29.2716,43.5469,44.9965,33.021625,8.54563e-05,2.73855e-05,2.49436e-05,40.6826,45.6248,46.0304,41.968849999999996,0.0,4.453859947621822
RWT535,16,RWT535/dung_ballus-print_ready-mm_P16.h5,52061,32768,1400,488,2280,8888,32080,4,0,45136,103288,148424,0.8669829622942318,1.9839803307658324,2.8509632930600644,0.00126158,3.17499e-05,2.04947e-05,28.9909,44.9826,46.8836,33.22645,8.52012e-05,2.30334e-05,1.65727e-05,40.6955,46.3764,47.8061,42.2944375,0.0,4.459772914648056
RWT535,17,RWT535/dung_ballus-print_ready-mm_P17.h5,52061,32768,1328,656,2784,10864,38264,4,0,53896,117760,171656,1.035247113962467,2.261961929275273,3.2972090432377406,0.00176912,4.32008e-05,2.62384e-05,27.5224,43.6451,45.8106,31.823762499999997,8.44392e-05,2.72292e-05,2.07099e-05,40.7346,45.6497,46.8382,42.111937499999996,0.0,4.488225698471069
RWT535,18,RWT535/dung_ballus-print_ready-mm_P18.h5,52061,32768,1104,552,2384,10056,34880,4,0,48976,105128,154104,0.9407425904227733,2.0193234859107587,2.960066076333532,0.0012947,3.43327e-05,2.28035e-05,28.8783,44.6429,46.42,33.0415875,8.57449e-05,2.28344e-05,1.84179e-05,40.6679,46.4141,47.3476,42.221137500000005,0.0,4.5442391484975815
RWT535,19,RWT535/dung_ballus-print_ready-mm_P19.h5,52061,32768,1408,688,2920,10952,37560,4,0,53528,114560,168088,1.028178482933482,2.2004955725014885,3.2286740554349707,0.00160007,4.33433e-05,2.56208e-05,27.9586,43.6308,45.9141,32.1620625,8.48888e-05,2.57988e-05,2.0199e-05,40.7115,45.884,46.9467,42.137462500000005,0.0,4.515386790037155
RWT535,2,RWT535/dung_ballus-print_ready-mm_P2.h5,52061,32768,1448,656,2816,11056,39312,4,0,55288,120512,175800,1.0619849791590634,2.314822996100728,3.3768079752597915,0.00192649,3.73068e-05,1.85854e-05,27.1523,44.2821,47.3083,31.813025,8.34942e-05,2.50804e-05,1.50738e-05,40.7834,46.0067,48.2178,42.365612500000005,0.0,4.475087709724903
RWT535,20,RWT535/dung_ballus-print_ready-mm_P20.h5,52061,32768,920,520,1920,7784,29392,4,0,40536,90904,131440,0.7786250744319164,1.746105530051286,2.5247306044832025,0.00089075,2.96384e-05,1.87324e-05,30.5024,45.2815,47.2741,34.44625,8.87033e-05,2.16379e-05,1.60169e-05,40.5206,46.6479,47.9542,42.2157125,0.0,4.347119584679604
RWT535,21,RWT535/dung_ballus-print_ready-mm_P21.h5,52061,32768,1520,640,3032,11600,38032,4,0,54824,106976,161800,1.0530723574268646,2.054820306947619,3.107892664374484,0.00143781,5.27196e-05,2.80899e-05,28.423,42.7803,45.5145,32.354099999999995,8.59081e-05,3.04692e-05,2.2716e-05,40.6597,45.1614,46.4367,41.944537499999996,0.0,4.395975045859814
RWT535,22,RWT535/dung_ballus-print_ready-mm_P22.h5,52061,32768,1472,640,3104,11896,41528,4,0,58640,118200,176840,1.1263709878796029,2.2704135533316685,3.3967845412112716,0.00178708,4.87577e-05,2.95111e-05,27.4786,43.1196,45.3001,31.661412499999997,8.50697e-05,2.88697e-05,2.25195e-05,40.7023,45.3956,46.4744,42.010475,0.0,4.550515964627266
RWT535,23,RWT535/dung_ballus-print_ready-mm_P23.h5,52062,32768,1616,752,3176,12080,40816,4,0,58440,116232,174672,1.1225077791863547,2.23256886020514,3.355076639391495,0.00187024,5.48436e-05,2.99484e-05,27.281,42.6087,45.2363,31.441374999999997,8.55371e-05,3.1104e-05,2.41771e-05,40.6785,45.0718,46.166,41.9136,0.0,4.4609886184334755
RWT535,24,RWT535/dung_ballus-print_ready-mm_P24.h5,52061,32768,1328,744,3288,13112,46256,4,0,64728,138280,203008,1.243310731641728,2.656114942087167,3.899425673728895,0.00283357,6.16056e-05,3.27813e-05,25.4767,42.1038,44.8437,29.9759625,8.56642e-05,3.31683e-05,2.48637e-05,40.672,44.7928,46.0443,41.8586375,0.0,4.494835838675499
RWT535,25,RWT535/dung_ballus-print_ready-mm_P25.h5,52061,32768,1192,736,3320,12968,44848,4,0,63064,131864,194928,1.21134822611936,2.532874896755729,3.7442231228750886,0.00235429,6.11036e-05,3.33537e-05,26.2814,42.1393,44.7686,30.574537499999998,8.49183e-05,3.16737e-05,2.58045e-05,40.71,44.993,45.883,41.891999999999996,0.0,4.4681906923651695
RWT535,26,RWT535/dung_ballus-print_ready-mm_P26.h5,52061,32768,1552,792,3352,12560,42824,4,0,61080,125208,186288,1.1732390849196135,2.405024874666257,3.5782639595858705,0.0021884,6.42988e-05,3.53554e-05,26.5987,41.918,44.5154,30.7532,8.66289e-05,3.36237e-05,2.5989e-05,40.6234,44.7335,45.8521,41.790749999999996,0.0,4.484198242425919
RWT535,27,RWT535/dung_ballus-print_ready-mm_P27.h5,52061,32768,1432,744,3336,13064,45328,4,0,63904,133064,196968,1.2274831447724783,2.5559247805458982,3.7834079253183766,0.00255722,5.71395e-05,3.30438e-05,25.9223,42.4306,44.8091,30.346687499999998,8.52421e-05,3.09658e-05,2.45495e-05,40.6935,45.0912,46.0996,41.918975,0.0,4.488907098770142
RWT535,28,RWT535/dung_ballus-print_ready-mm_P28.h5,52061,32768,1216,720,3344,12392,43176,4,0,60848,129200,190048,1.1687827740535142,2.481704154741553,3.6504869287950674,0.00214698,6.45692e-05,3.71675e-05,26.6817,41.8997,44.2984,30.7860375,8.45724e-05,3.44197e-05,2.86962e-05,40.7277,44.6319,45.4218,41.802487500000005,0.0,4.433438748121262
RWT535,29,RWT535/dung_ballus-print_ready-mm_P29.h5,52061,32768,1504,864,3352,12584,43200,4,0,61504,125824,187328,1.18138337719214,2.4168571483452106,3.5982405255373506,0.00212118,5.19496e-05,3.13264e-05,26.7342,42.8442,45.0409,31.0362875,8.53099e-05,3.0205e-05,2.37659e-05,40.69,45.1992,46.2405,41.9474625,0.0,4.422000043094158
RWT535,3,RWT535/dung_ballus-print_ready-mm_P3.h5,52061,32768,1344,712,2920,11152,40776,4,0,56904,126072,182976,1.0930254893298246,2.4216207909951786,3.514646280325003,0.00219819,4.25267e-05,2.19133e-05,26.5794,43.7134,46.5929,31.222837500000004,8.34823e-05,2.7094e-05,1.82271e-05,40.7841,45.6713,47.3928,42.2210875,0.0,4.498879134654999
RWT535,30,RWT535/dung_ballus-print_ready-mm_P30.h5,52061,32768,1384,728,3280,13088,44224,4,0,62704,132352,195056,1.2044332609823092,2.542248516163731,3.74668177714604,0.00246364,6.15543e-05,3.45466e-05,26.0842,42.1074,44.616,30.403574999999996,8.60335e-05,3.26111e-05,2.53762e-05,40.6533,44.8663,45.9557,41.842725,0.0,5.349085301160812
RWT535,31,RWT535/dung_ballus-print_ready-mm_P31.h5,52062,32768,1288,792,3184,12216,41912,4,0,59392,117960,177352,1.140793669086858,2.2657600553186583,3.4065537244055166,0.00183007,5.11301e-05,3.1471e-05,27.3753,42.9132,45.0209,31.5232375,8.73491e-05,2.939e-05,2.3836e-05,40.5874,45.318,46.2277,41.8837625,0.0,4.4885178208351135
RWT535,32,RWT535/dung_ballus-print_ready-mm_P32.h5,52061,32768,1368,696,2800,12288,45720,4,0,62872,142080,204952,1.207660244712933,2.7291062407560363,3.936766485468969,0.00332414,4.38931e-05,2.5549e-05,24.7832,43.576,45.9263,29.7751875,8.71401e-05,2.70077e-05,1.96769e-05,40.5978,45.6851,47.0604,42.0415375,0.0,4.495435521006584
