configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,stage,stage_index,stage_bits,cumulative_bits,mse_Y,mse_U,mse_V,psnr_Y,psnr_U,psnr_V,yuv611,x_mean,x_std,x_rms,x_l2,x_zero_fraction,f_mean,f_std,f_rms,f_l2,f_zero_fraction,d_mean,d_std,d_rms,d_l2,d_zero_fraction,f4_mean,f4_std,f4_rms,f4_l2,f4_zero_fraction,f5p_mean,f5p_std,f5p_rms,f5p_l2,f5p_zero_fraction,cB_mean,cB_std,cB_rms,cB_l2,cB_zero_fraction,FB_mean,FB_std,FB_rms,FB_l2,FB_zero_fraction,run
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,x_low,0.0,1336.0,1336.0,1.2882716191597865e-06,1.3844972954757395e-06,1.3757689885096624e-06,58.8999252319336,58.58707809448242,58.61454772949219,58.82514190673828,0.4727941751480102,0.0730985552072525,0.4784116446971893,7.411521434783935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r1,1.0,16.0,1352.0,0.0018456493271514,0.001965670613572,3.498165460769087e-05,27.33850860595703,27.06489372253418,44.56159591674805,29.45719337463379,0.4658130407333374,0.0629493072628974,0.470047265291214,14.541108131408691,0.0,-0.009588461369276,0.0637495368719101,0.0644665956497192,13.02672004699707,0.0,0.0038844319060444,0.038528136909008,0.0387234576046466,7.824821949005127,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r2,2.0,576.0,1928.0,0.0018875957466661,0.0014174724929034,3.889515937771648e-05,27.240909576416016,28.48485565185547,44.10104751586914,29.503921508789062,0.4689418077468872,0.0638512447476387,0.4732688367366791,29.703039169311523,0.0,0.0006034270627424,0.0425267331302166,0.0425310134887695,17.435848236083984,0.0,0.0023907646536827,0.0462038107216358,0.0462656207382679,18.966873168945312,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r3,3.0,2328.0,4256.0,0.0014739917824044,0.000683182675857,2.8329293854767457e-05,28.31505012512207,31.65463256835937,45.47764205932617,30.87782287597656,0.4735189974308014,0.0668745711445808,0.4782179892063141,58.79747772216797,0.0,0.0019447605591267,0.0369612053036689,0.0370123349130153,29.725120544433597,0.0,0.0020427352283149,0.0425825715065002,0.0426315404474735,34.23798370361328,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r4,4.0,7632.0,11888.0,0.0005158289568498,0.0001772064715623,1.332975170953432e-05,32.874942779541016,37.51520538330078,48.75178527832031,35.43958282470703,0.47742360830307,0.0813067629933357,0.4842975437641144,115.84636688232422,0.0,0.0006072480464354,0.0414722897112369,0.0414767377078533,64.80657196044922,0.0,0.0024879926349967,0.0417689532041549,0.041842982172966,65.37882995605469,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r5,5.0,9536.0,21424.0,0.0001761814928613,1.3286990906635763e-05,8.554284249839839e-06,37.54040145874024,48.7657356262207,50.67816925048828,40.58578872680664,0.4749448597431183,0.0781788676977157,0.4813361763954162,217.5122985839844,0.0,-0.0053004925139248,0.0390197746455669,0.0393781401216983,116.23445129394533,0.0,0.0037046300712972,0.0402833521366119,0.040453340858221,119.40817260742188,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006072480464354,0.0414722897112369,0.0414767377078533,64.80657196044922,0.0,-0.0040901363827288,0.0389272943139076,0.039141584187746,115.53619384765624,0.0,-0.0017550628399476,0.0379275195300579,0.0379681065678596,112.0723876953125,0.0,-0.0057928203605115,0.0377936661243438,0.0382350347936153,112.86029052734376,2.2954648670747707e-07,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,x_low,0.0,1456.0,1456.0,1.0884549510592478e-06,1.2999521459278185e-06,1.1663375971693313e-06,59.63189697265625,58.86073303222656,59.33176040649414,59.49798202514648,0.4589437246322632,0.0764176025986671,0.4652622938156128,7.516542434692383,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r1,1.0,24.0,1480.0,0.0016409486997872,0.0019948200788348,3.245789048378356e-05,27.84905242919922,27.00096321105957,44.88679885864258,29.872758865356445,0.4483140408992767,0.0607964172959327,0.4524176120758056,14.256539344787598,0.0,-0.0094865495339035,0.063787966966629,0.0644895285367965,13.274194717407228,0.0,0.0037579971831291,0.0390514731407165,0.0392318777740001,8.075289726257324,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r2,2.0,624.0,2104.0,0.0016240500845015,0.0014129061019048,3.631453728303313e-05,27.894004821777344,28.49886703491211,44.399192810058594,30.032760620117188,0.4499881863594055,0.0635526850819587,0.4544538259506225,28.106416702270508,0.0,0.0007776032434776,0.0429738238453865,0.04298085719347,17.36341667175293,0.0,0.0022373562678694,0.0486485958099365,0.0487000159919261,19.67384147644043,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r3,3.0,2136.0,4240.0,0.0012526995269581,0.0006503439508378,2.3598498955834657e-05,29.02153205871582,31.86857032775879,46.27115631103516,31.533615112304688,0.45319464802742,0.0686222091317176,0.4583605527877807,56.05883026123047,0.0,0.0020340585615485,0.0366043895483017,0.036660861223936,29.287601470947266,0.0,0.002176831709221,0.042417749762535,0.0424735695123672,33.931251525878906,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r4,4.0,7120.0,11360.0,0.0005156367551535,0.0002072021889034,1.2167814020358492e-05,32.87656021118164,36.836055755615234,49.14787292480469,35.40541076660156,0.456936240196228,0.088896207511425,0.4655032455921173,110.6655044555664,0.0,0.0003689567965921,0.0414365231990814,0.0414381697773933,64.34791564941406,0.0,0.0026578644756227,0.0406035259366035,0.0406904220581054,63.18676376342773,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r5,5.0,8520.0,19880.0,0.0001671202480792,1.1552147043403238e-05,7.57992165745236e-06,37.76971054077149,49.37337493896485,51.20335388183594,40.899375915527344,0.4547842741012573,0.0847496911883354,0.4626134932041168,209.0501251220703,0.0,-0.0055108498781919,0.0397173799574375,0.0400978773832321,118.35806274414062,0.0,0.0037268416490405,0.0401523970067501,0.0403249859809875,119.02843475341795,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003689567965921,0.0414365231990814,0.0414381697773933,64.34791564941406,0.0,-0.0041235513053834,0.0395195111632347,0.039734061807394,117.2841796875,0.0,-0.0017047256696969,0.0361078232526779,0.0361480452120304,106.69922637939452,0.0,-0.0058952998369932,0.0385861322283744,0.0390338860452175,115.21744537353516,0.0,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,x_low,0.0,1352.0,1352.0,1.134153990278719e-06,1.101398538594367e-06,9.990890248445794e-07,59.45328140258789,59.58055877685547,60.00395965576172,59.538028717041016,0.45242440700531,0.081170454621315,0.4596482217311859,7.383043766021728,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r1,1.0,8.0,1360.0,0.0015714932233095,0.0019536893814802,3.693421967909672e-05,28.0368766784668,27.09144592285156,44.325714111328125,29.95480155944824,0.4426290094852447,0.0653730109333992,0.4474305212497711,14.33175277709961,0.0,-0.009268969297409,0.0631858631968498,0.0638620927929878,13.36168384552002,0.0,0.0036473777145147,0.0388778410851955,0.0390485562384128,8.170018196105957,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r2,2.0,624.0,1984.0,0.0017841249937191,0.0013962193625047,4.0256487409351394e-05,27.485750198364254,28.55046272277832,43.95164108276367,29.67707633972168,0.4451542496681213,0.0668259933590889,0.4501422345638275,28.43388557434082,0.0,0.0006759525858797,0.0423215441405773,0.0423269420862197,17.464160919189453,0.0,0.0021669648122042,0.0464425422251224,0.0464930720627307,19.1831111907959,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r3,3.0,2288.0,4272.0,0.0013218958629295,0.0006585689261555,2.669571404112503e-05,28.788028717041016,31.813987731933597,45.73558807373047,31.28472137451172,0.4485691785812378,0.0715206936001777,0.4542351067066192,55.78776931762695,0.0,0.0019934684969484,0.0367802418768405,0.0368342250585556,29.54977226257324,0.0,0.0018020631978288,0.0428899191319942,0.0429277569055557,34.438228607177734,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r4,4.0,7488.0,11760.0,0.0004394644347485,0.0001736959384288,1.030721887218533e-05,33.570762634277344,37.60210418701172,49.86858367919922,36.111907958984375,0.4519303739070892,0.0923936441540718,0.4612782597541809,110.05909729003906,0.0,0.0006403646548278,0.0411801002919673,0.0411850810050964,64.18702697753906,0.0,0.0024819045793265,0.0408627614378929,0.040938064455986,63.80205154418945,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r5,5.0,7784.0,19544.0,0.0001772498508216,1.2392053577059414e-05,7.142295544326771e-06,37.51414108276367,49.06856918334961,51.46162414550781,40.701881408691406,0.4496826231479645,0.0893849357962608,0.4584802687168121,207.18235778808597,0.0,-0.0053887492977082,0.0389722920954227,0.0393430851399898,116.13011932373048,0.0,0.0037317792885005,0.0402293913066387,0.0404021069407463,119.25606536865234,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006403646548278,0.0411801002919673,0.0411850810050964,64.18702697753906,0.0,-0.0040483986958861,0.0385953150689601,0.0388070605695247,114.54792022705078,0.0,-0.0016674778889864,0.0355875939130783,0.0356266386806964,105.1601791381836,1.1477493444544963e-07,-0.0057213357649743,0.0378125384449958,0.038242932409048,112.8827667236328,0.0,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,x_low,0.0,1632.0,1632.0,1.0897838365053758e-06,1.4164065760269295e-06,1.4958131941966712e-06,59.6265983581543,58.48812103271485,58.25122833251953,59.3123664855957,0.4823975265026092,0.0664053112268447,0.4869466722011566,7.911946773529053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r1,1.0,32.0,1664.0,0.0025481539778411,0.002053974661976,4.363209882285446e-05,25.937746047973636,26.87405014038086,43.60194396972656,28.26280975341797,0.4738285541534424,0.0585549734532833,0.477432906627655,15.203070640563965,0.0,-0.010039665736258,0.0666706562042236,0.0674223452806472,14.023847579956056,0.0,0.0038676026742905,0.0390555970370769,0.039246629923582,8.163298606872559,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r2,2.0,688.0,2352.0,0.0027668182738125,0.0014686838258057,4.928445923724212e-05,25.5801944732666,28.330718994140625,43.072898864746094,28.110599517822266,0.4751040637493133,0.0622936375439167,0.4791704714298248,30.505516052246094,0.0,0.0011061248369514,0.0458698272705078,0.045883160084486,19.0803337097168,0.0,0.0018677354091778,0.0552121549844741,0.0552437379956245,22.9728946685791,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r3,3.0,2616.0,4968.0,0.0019974997267127,0.0006931814132258,3.7536399759119377e-05,26.995132446289062,31.59153175354004,44.25547790527344,29.72722625732422,0.4776644110679626,0.0659662336111068,0.4821979105472564,59.41609573364258,0.0,0.00246197078377,0.0393190458416938,0.039396047592163,31.7085075378418,0.0,0.0016106885159388,0.0491569563746452,0.0491833388805389,39.58595657348633,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r4,4.0,8424.0,13392.0,0.0007285858155228,0.0001533371541881,1.9042083295062184e-05,31.375194549560547,38.14352416992188,47.202857971191406,34.19969177246094,0.4811343848705292,0.0766432955861091,0.4872005879878998,116.66597747802734,0.0,0.0009744018316268,0.0419635102152824,0.0419748201966285,65.6552734375,0.0,0.0023198111448436,0.0443262867629528,0.0443869531154632,69.42823028564453,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r5,5.0,13016.0,26408.0,0.0001921779621625,1.54392073454801e-05,1.340407834504731e-05,37.162967681884766,48.11375045776367,48.727630615234375,39.97739791870117,0.4780648946762085,0.0797207728028297,0.4846663475036621,219.01556396484372,0.0,-0.0049124839715659,0.0391996018588542,0.0395062193274498,116.61164855957033,0.0,0.0035907570272684,0.0407641604542732,0.040922001004219,120.79066467285156,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009744018316268,0.0419635102152824,0.0419748201966285,65.6552734375,0.0,-0.004281563218683,0.0385293625295162,0.0387665256857872,114.42827606201172,0.0,-0.0017811079742386,0.040114589035511,0.0401541106402874,118.52405548095705,0.0,-0.0056225280277431,0.0378451533615589,0.0382605344057083,112.93473052978516,0.0,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,x_low,0.0,1504.0,1504.0,1.3717893807552173e-06,1.2198954664199846e-06,1.3962819593871243e-06,58.62712860107422,59.13677215576172,58.550270080566406,58.68122482299805,0.4816127419471741,0.0653270855545997,0.4860230982303619,7.669315338134766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r1,1.0,40.0,1544.0,0.0028104675002396,0.002071090042591,4.826977965421975e-05,25.51221466064453,26.8380126953125,43.16324615478516,27.88431930541992,0.4728833138942718,0.061633862555027,0.4768829643726349,15.408560752868652,0.0,-0.0099358707666397,0.0656147524714469,0.0663627758622169,14.0061616897583,0.0,0.0036051573697477,0.0387964844703674,0.0389636307954788,8.22344970703125,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r2,2.0,752.0,2296.0,0.0032977536320686,0.0014968515606597,5.158786007086746e-05,24.817819595336918,28.24821281433105,42.8745231628418,27.503707885742188,0.4765035212039947,0.0632248073816299,0.4806797206401825,30.385650634765625,0.0,0.0008368887938559,0.0461678132414817,0.0461753942072391,19.066356658935547,0.0,0.0013957385672256,0.0528144650161266,0.052832905203104,21.81532096862793,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r3,3.0,2712.0,5008.0,0.0025676342193037,0.0007289226050488,4.110815280000679e-05,25.90467071533203,31.373188018798828,43.860721588134766,28.832740783691406,0.4805938303470611,0.0656839162111282,0.4850616455078125,59.98704528808594,0.0,0.0025754771195352,0.0397279113531112,0.0398113057017326,32.15965270996094,0.0,0.0015529881929978,0.0488354712724685,0.0488601550459861,39.469329833984375,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r4,4.0,9248.0,14256.0,0.0009973156265914,0.0001199192702188,2.219864836661145e-05,30.011674880981445,39.21111297607422,46.53673553466797,33.227237701416016,0.4841077029705047,0.0767548233270645,0.4901546537876129,117.9216766357422,0.0,0.0014501119730994,0.0423452965915203,0.0423701182007789,66.58318328857422,0.0,0.0019201219547539,0.0467079207301139,0.0467473715543746,73.46188354492188,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Soldier,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,r5,5.0,16792.0,31048.0,0.0002272246347274,1.881633943412453e-05,1.81213763426058e-05,36.43544769287109,47.25464630126953,47.4180908203125,39.16067886352539,0.4808765053749084,0.0809098929166793,0.4876357316970825,220.3590240478516,0.0,-0.0045302924700081,0.0392484813928604,0.0395090728998184,116.62093353271484,0.0,0.0033001333940774,0.0421702861785888,0.0422992184758186,124.85674285888672,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
