configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,endpoint,physical_bits,physical_bpp,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,r5_bits,y_mse,u_mse,v_mse,y_psnr,u_psnr,v_psnr,yuv_psnr_611,run
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,Official_Full,41920,0.5098516176112868,1408,80,792,3376,11496,24768,0.000215853,4.57021e-05,3.49106e-05,36.6584,43.4006,44.5704,38.490175,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,B_unpool,19488,0.2370255050535764,1768,80,824,3696,13120,31984,0.00255467,0.000149015,0.000105153,25.9267,38.2677,39.7818,29.2012125,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,B_native,19488,0.2370255050535764,1768,80,824,3696,13120,31984,0.00204802,0.000153088,0.000119717,26.8867,38.1506,39.2184,29.83615,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,Official_Full,51472,0.6260353446283705,1768,80,824,3696,13120,31984,0.00032979,6.61879e-05,5.18041e-05,34.8176,41.7922,42.8564,36.694275,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,B_unpool,14168,0.1723181707613719,1440,104,760,2952,8912,15936,0.0015976,0.000232822,7.52208e-05,27.9653,36.3298,41.2366,30.669775,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,B_native,14168,0.1723181707613719,1440,104,760,2952,8912,15936,0.00137946,0.000119259,8.38947e-05,28.6029,39.2351,40.7627,31.4519,full_88blocks_v2
DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,,Official_Full,30104,0.3661396253952809,1440,104,760,2952,8912,15936,0.000258516,6.37985e-05,4.06732e-05,35.8751,41.9519,43.9069,37.638675000000006,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,11104,0.2070791839170489,1112,24,696,2376,6896,8288,0.0009641,0.000564695,0.000231721,30.1588,32.4819,36.3503,31.223125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,11104,0.2070791839170489,1112,24,696,2376,6896,8288,0.000919768,0.000250998,0.000205853,30.3632,36.0033,36.8644,31.8808625,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,11104,0.2070791839170489,1112,24,696,2376,6896,8288,0.000493328,0.00019743,0.000201589,33.0686,37.0459,36.9553,34.05160000000001,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,19392,0.3616426093767483,1112,24,696,2376,6896,8288,0.00014429,9.0552e-05,0.000107977,38.4076,40.431,39.6667,38.8179125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,15064,0.2809242302743225,1296,24,904,3152,9688,20320,0.00143512,0.000476864,0.000687644,28.4311,33.2161,31.6264,29.4286375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,15064,0.2809242302743225,1296,24,904,3152,9688,20320,0.00133684,0.000392049,0.000645231,28.7392,34.0666,31.9028,29.800575,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,15064,0.2809242302743225,1296,24,904,3152,9688,20320,0.00111732,0.000375057,0.000627226,29.5182,34.259,32.0258,30.42425,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,35384,0.6598661022322511,1296,24,904,3152,9688,20320,0.000264543,0.000154744,0.000299303,35.775,38.1039,35.2389,35.9991,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,12192,0.2273651231747571,1088,24,736,2504,7840,11400,0.00117142,0.000673405,0.000374164,29.3129,31.7172,34.2694,30.233,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,12192,0.2273651231747571,1088,24,736,2504,7840,11400,0.00116023,0.000401935,0.000342337,29.3546,33.9584,34.6555,30.592687500000004,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,12192,0.2273651231747571,1088,24,736,2504,7840,11400,0.000703433,0.000314917,0.000314129,31.5278,35.018,35.0289,32.4017125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,23592,0.4399604647259571,1088,24,736,2504,7840,11400,0.000170684,0.000113226,0.000150197,37.6781,39.4605,38.2334,37.970312500000006,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,15264,0.2846539731085541,1072,32,928,3160,10072,25016,0.0023973,0.00047645,0.00116744,26.2028,33.2198,29.3277,27.4705375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,15264,0.2846539731085541,1072,32,928,3160,10072,25016,0.00219807,0.000442144,0.001115,26.5796,33.5444,29.5273,27.8186625,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,15264,0.2846539731085541,1072,32,928,3160,10072,25016,0.00198424,0.000394952,0.00108234,27.0241,34.0346,29.6564,28.22945,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,40280,0.7511702068142402,1072,32,928,3160,10072,25016,0.00039391,0.00018067,0.000476919,34.046,37.4311,33.2156,34.3653375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14856,0.2770452977267217,1328,24,824,3008,9672,17872,0.00137031,0.000399597,0.000586868,28.6318,33.9838,32.3146,29.76115,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14856,0.2770452977267217,1328,24,824,3008,9672,17872,0.00119735,0.000342448,0.000565659,29.2178,34.654,32.4745,30.3044125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14856,0.2770452977267217,1328,24,824,3008,9672,17872,0.000964967,0.000304958,0.000523104,30.1549,35.1576,32.8141,31.1126375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,32728,0.6103351173936558,1328,24,824,3008,9672,17872,0.000249348,0.000131012,0.000265326,36.0319,38.8269,35.7622,36.3475625,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14984,0.2794323331406299,1360,40,792,2944,9848,22952,0.00224909,0.000353197,0.000665654,26.4799,34.5198,31.7675,28.1458375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14984,0.2794323331406299,1360,40,792,2944,9848,22952,0.00188381,0.000319011,0.000690319,27.2496,34.9619,31.6095,28.758625,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14984,0.2794323331406299,1360,40,792,2944,9848,22952,0.0016472,0.000301071,0.000598892,27.8325,35.2133,32.2265,29.30435,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,37936,0.707457620797046,1360,40,792,2944,9848,22952,0.000318725,0.000135183,0.000252906,34.9658,38.6908,35.9704,35.557,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14872,0.2773436771534602,1232,48,760,3016,9816,22064,0.00232014,0.000418876,0.000769973,26.3449,33.7791,31.1352,27.8729625,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14872,0.2773436771534602,1232,48,760,3016,9816,22064,0.002016,0.00036972,0.000836333,26.9551,34.3213,30.7762,28.3535125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14872,0.2773436771534602,1232,48,760,3016,9816,22064,0.00169306,0.000382817,0.00065985,27.7133,34.1701,31.8055,29.031925,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,36936,0.6888089066258881,1232,48,760,3016,9816,22064,0.000317608,0.000178281,0.00027171,34.9811,37.489,35.6589,35.3793125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14744,0.274956641739552,1080,16,704,2768,10176,22560,0.0022312,0.000359849,0.000318188,26.5146,34.4388,34.9732,28.56245,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14744,0.274956641739552,1080,16,704,2768,10176,22560,0.00194598,0.000337379,0.000337635,27.1086,34.7188,34.7155,29.0107375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14744,0.274956641739552,1080,16,704,2768,10176,22560,0.0015834,0.000289973,0.00028592,28.0041,35.3764,35.4376,29.854825,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,37304,0.6956716334408742,1080,16,704,2768,10176,22560,0.000389126,0.000140756,0.000159533,34.0991,38.5153,37.9715,35.135175000000004,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14616,0.2725746894931184,1288,16,800,2824,9688,20000,0.00242842,0.000291826,0.000524187,26.1468,35.3488,32.8051,28.1293375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14616,0.2725746894931184,1288,16,800,2824,9688,20000,0.0022053,0.000275248,0.000552597,26.5653,35.6028,32.5759,28.4463125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14616,0.2725746894931184,1288,16,800,2824,9688,20000,0.00172715,0.000227088,0.000485908,27.6267,36.4381,33.1345,29.4166,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,34616,0.6455559285367946,1288,16,800,2824,9688,20000,0.000388439,0.000119677,0.000265103,34.1068,39.2199,35.7659,34.953325,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,15920,0.2968875296048337,1216,24,896,2960,10824,28072,0.00390462,0.000566029,0.000547827,24.0842,32.4716,32.6136,26.1988,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,15920,0.2968875296048337,1216,24,896,2960,10824,28072,0.00347518,0.000543293,0.000598917,24.5902,32.6497,32.2263,26.55215,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,15920,0.2968875296048337,1216,24,896,2960,10824,28072,0.00286341,0.000461696,0.000463549,25.4312,33.3564,33.339,27.410325,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,43992,0.8203942338175783,1216,24,896,2960,10824,28072,0.000549794,0.000196549,0.000249749,32.598,37.0653,36.025,33.5847875,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14832,0.2765977285866139,1216,48,792,2888,9888,22976,0.00226014,0.00026897,0.000248377,26.4587,35.703,36.0489,28.813012500000003,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14832,0.2765977285866139,1216,48,792,2888,9888,22976,0.00193675,0.000257172,0.000258223,27.1293,35.8978,35.88,29.3192,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14832,0.2765977285866139,1216,48,792,2888,9888,22976,0.00158047,0.000232341,0.00025176,28.0121,36.3388,35.9901,30.0501875,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,10,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,37808,0.7050705853831378,1216,48,792,2888,9888,22976,0.000365021,0.000115089,0.000169036,34.3768,39.3897,37.7202,35.4213375,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_unpool,14624,0.2727187960390131,1208,40,784,2824,9768,23448,0.00292373,0.000472166,0.000333157,25.3406,33.2591,34.7735,27.509525,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,B_native,14624,0.2727187960390131,1208,40,784,2824,9768,23448,0.00261881,0.000410557,0.000353989,25.819,33.8663,34.5101,27.9113,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Canonical_Base,14624,0.2727187960390131,1208,40,784,2824,9768,23448,0.0020854,0.000347326,0.000305095,26.8081,34.5926,35.1557,28.8246125,full_88blocks_v2
R04_8k256_L4096,4K,8k256,4096,8i,Longdress,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,0ab14fb8ab32459d8a3989b9aac967177509ed4f4731d39d4039f5b59dc8f2e9,Official_Full,38072,0.7099938459243235,1208,40,784,2824,9768,23448,0.000404183,0.000160934,0.000186824,33.9342,37.9335,37.2857,34.85305,full_88blocks_v2
